Time,ECG
497043,16.042
497044,16.042
497045,15.772
497046,16.311
497047,23.86
497048,15.503
497049,15.772
497050,16.851
497051,23.59
497052,14.155
497053,19.547
497054,31.678
497055,22.512
497056,24.669
497057,20.895
497058,17.39
497059,24.938
497060,23.321
497061,23.86
497062,22.782
497063,28.174
497064,28.443
497065,22.512
497066,23.86
497067,23.59
497068,23.321
497069,23.86
497070,22.243
497071,29.791
497072,26.556
497073,21.703
497074,30.33
497075,25.478
497076,22.243
497077,29.791
497078,32.217
497079,24.399
497080,22.243
497081,31.139
497082,23.321
497083,30.6
497084,31.139
497085,31.139
497086,31.139
497087,31.139
497088,30.87
497089,30.87
497090,30.87
497091,30.87
497092,30.87
497093,30.87
497094,30.87
497095,30.87
497096,30.6
497097,30.6
497098,30.6
497099,30.6
497100,30.6
497101,30.6
497102,30.6
497103,30.6
497104,29.791
497105,34.374
497106,38.957
497107,38.957
497108,34.105
497109,29.522
497110,30.33
497111,30.061
497112,30.33
497113,30.061
497114,30.061
497115,30.061
497116,30.061
497117,30.061
497118,30.061
497119,30.061
497120,30.061
497121,29.791
497122,29.791
497123,29.791
497124,29.791
497125,29.791
497126,29.791
497127,29.791
497128,29.791
497129,29.791
497130,29.522
497131,29.522
497132,29.522
497133,29.522
497134,29.522
497135,29.522
497136,29.522
497137,29.522
497138,29.522
497139,29.252
497140,29.252
497141,29.252
497142,29.252
497143,29.252
497144,29.252
497145,29.252
497146,29.252
497147,29.252
497148,28.982
497149,28.982
497150,28.982
497151,28.982
497152,28.982
497153,28.982
497154,28.982
497155,29.252
497156,27.904
497157,34.913
497158,37.34
497159,36.801
497160,36.531
497161,37.34
497162,29.791
497163,28.443
497164,28.713
497165,28.443
497166,28.443
497167,28.443
497168,28.443
497169,28.443
497170,28.443
497171,28.443
497172,28.443
497173,28.443
497174,28.174
497175,28.174
497176,28.174
497177,28.174
497178,28.174
497179,28.174
497180,28.174
497181,28.174
497182,28.174
497183,28.174
497184,27.904
497185,27.904
497186,27.904
497187,27.904
497188,27.904
497189,27.904
497190,27.904
497191,27.904
497192,27.095
497193,32.217
497194,37.34
497195,30.33
497196,27.365
497197,26.826
497198,33.565
497199,35.992
497200,36.261
497201,28.982
497202,27.365
497203,26.826
497204,34.913
497205,28.443
497206,26.556
497207,34.913
497208,35.183
497209,43.271
497210,43.271
497211,43.271
497212,34.913
497213,35.183
497214,34.644
497215,26.556
497216,27.095
497217,26.826
497218,27.095
497219,26.556
497220,28.443
497221,35.722
497222,34.644
497223,34.644
497224,35.453
497225,31.409
497226,29.522
497227,31.948
497228,28.713
497229,35.722
497230,34.105
497231,35.453
497232,30.6
497233,24.938
497234,31.409
497235,34.644
497236,35.453
497237,27.904
497238,32.217
497239,29.252
497240,25.747
497241,25.208
497242,33.565
497243,27.095
497244,33.296
497245,26.826
497246,33.296
497247,27.095
497248,25.747
497249,26.017
497250,26.017
497251,26.017
497252,25.747
497253,34.105
497254,33.835
497255,33.835
497256,33.835
497257,32.757
497258,26.017
497259,34.374
497260,33.565
497261,33.565
497262,33.835
497263,31.948
497264,24.13
497265,27.904
497266,34.374
497267,33.026
497268,34.374
497269,29.252
497270,28.443
497271,30.87
497272,24.13
497273,25.478
497274,24.938
497275,26.017
497276,20.355
497277,16.311
497278,16.851
497279,17.929
497280,11.459
497281,8.4932
497282,9.0324
497283,8.7628
497284,9.0324
497285,9.0324
497286,8.7628
497287,9.0324
497288,8.4932
497289,16.042
497290,17.39
497291,9.302
497292,8.4932
497293,16.851
497294,16.851
497295,16.851
497296,16.581
497297,17.39
497298,24.669
497299,16.042
497300,16.581
497301,17.659
497302,25.478
497303,24.13
497304,26.556
497305,33.565
497306,32.487
497307,32.757
497308,32.487
497309,32.487
497310,32.487
497311,32.487
497312,32.487
497313,32.757
497314,31.678
497315,36.531
497316,41.114
497317,40.036
497318,40.305
497319,40.305
497320,40.305
497321,40.305
497322,40.036
497323,40.036
497324,40.036
497325,40.036
497326,40.036
497327,39.766
497328,40.844
497329,31.948
497330,39.497
497331,32.217
497332,39.227
497333,39.766
497334,39.497
497335,39.766
497336,31.409
497337,31.678
497338,31.409
497339,31.409
497340,31.409
497341,31.409
497342,31.409
497343,31.409
497344,31.409
497345,31.139
497346,31.139
497347,31.139
497348,31.139
497349,31.139
497350,31.139
497351,31.139
497352,31.139
497353,30.87
497354,31.139
497355,30.061
497356,34.913
497357,39.497
497358,39.497
497359,34.105
497360,30.061
497361,30.87
497362,30.6
497363,30.6
497364,30.6
497365,30.6
497366,30.6
497367,30.6
497368,30.6
497369,30.6
497370,30.33
497371,30.33
497372,30.33
497373,30.33
497374,30.33
497375,30.33
497376,30.33
497377,30.33
497378,30.061
497379,30.061
497380,30.061
497381,30.33
497382,29.252
497383,21.164
497384,23.051
497385,30.87
497386,28.443
497387,21.164
497388,22.243
497389,21.164
497390,24.13
497391,30.6
497392,29.522
497393,29.791
497394,29.791
497395,29.791
497396,29.791
497397,29.791
497398,29.522
497399,30.33
497400,25.208
497401,20.625
497402,22.243
497403,16.851
497404,7.954
497428,35.183
497429,94.763
497430,150.84
497431,213.38
497432,285.64
497433,355.46
497434,437.15
497435,508.59
497436,586.23
497437,666.03
497438,735.32
497439,796.52
497440,850.17
497441,889.26
497442,920.53
497443,949.38
497444,963.66
497445,960.43
497446,944.25
497447,927.81
497448,899.77
497449,858.25
497450,817.54
497451,765.78
497452,742.87
497453,719.95
497454,694.88
497455,654.98
497456,612.92
497457,563.86
497458,506.16
497459,439.84
497460,381.61
497461,331.74
497462,282.13
497463,240.88
497464,199.64
497465,167.01
497466,133.85
497467,100.42
497468,68.613
497469,44.349
497470,20.355
497471,7.1452
497726,2.2925
497727,0.94458
497728,2.2925
497733,2.2925
497734,1.2142
497735,1.4838
497736,1.4838
497737,1.4838
497738,1.4838
497739,1.4838
497740,1.4838
497741,1.4838
497742,1.4838
497743,1.4838
497744,1.4838
497745,1.4838
497746,1.2142
497747,1.4838
497748,0.94458
497749,9.0324
497750,9.5716
497751,9.302
497752,9.302
497753,9.302
497754,9.302
497755,9.302
497756,9.8412
497757,17.929
497758,17.12
497759,17.39
497760,17.659
497761,15.503
497762,10.111
497763,18.199
497764,17.12
497765,17.39
497766,17.39
497767,17.12
497768,17.929
497769,13.346
497770,11.728
497771,18.199
497772,16.851
497773,17.12
497774,17.12
497775,17.12
497776,17.12
497777,17.12
497778,17.39
497779,16.042
497780,22.512
497781,25.478
497782,24.938
497783,24.938
497784,24.938
497785,24.938
497786,24.938
497787,24.938
497788,24.938
497789,24.938
497790,24.669
497791,24.669
497792,24.669
497793,24.669
497794,24.669
497795,24.669
497796,24.669
497797,24.669
497798,24.669
497799,24.669
497800,24.399
497801,24.669
497802,23.321
497803,15.233
497804,18.468
497805,25.208
497806,24.399
497807,23.86
497808,26.826
497809,33.026
497810,32.757
497811,29.252
497812,23.321
497813,24.399
497814,24.13
497815,24.13
497816,24.13
497817,24.13
497818,24.13
497819,24.13
497820,24.13
497821,24.13
497822,23.86
497823,23.86
497824,23.86
497825,23.86
497826,23.86
497827,23.86
497828,23.86
497829,23.59
497830,24.399
497831,15.772
497832,23.051
497833,23.86
497834,23.59
497835,23.59
497836,23.59
497837,23.59
497838,23.59
497839,23.59
497840,23.051
497841,14.694
497842,16.581
497843,24.13
497844,23.321
497845,23.59
497846,23.321
497847,23.86
497848,21.164
497849,14.424
497850,15.772
497851,14.694
497852,18.468
497853,24.13
497854,22.782
497855,24.399
497856,18.468
497857,18.468
497858,24.13
497859,22.782
497860,23.321
497861,23.051
497862,23.051
497863,23.051
497864,23.051
497865,23.051
497866,23.051
497867,22.782
497868,23.86
497869,15.503
497870,21.434
497871,23.051
497872,22.782
497873,22.782
497874,22.782
497875,22.782
497876,22.782
497877,22.782
497878,30.87
497879,22.512
497880,22.782
497881,22.512
497882,22.512
497883,22.512
497884,22.512
497885,22.512
497886,22.512
497887,22.512
497888,22.512
497889,22.512
497890,21.973
497891,24.938
497892,31.409
497893,30.061
497894,30.6
497895,30.061
497896,31.409
497897,25.478
497898,26.286
497899,27.095
497900,20.355
497901,27.095
497902,31.139
497903,28.713
497904,36.801
497905,31.948
497906,35.992
497907,32.487
497908,29.252
497909,30.061
497910,29.791
497911,29.791
497912,29.791
497913,29.791
497914,29.791
497915,29.791
497916,29.791
497917,29.791
497918,29.522
497919,29.522
497920,29.522
497921,29.522
497922,29.522
497923,29.522
497924,29.252
497925,30.6
497926,37.07
497927,28.443
497928,29.791
497929,28.713
497930,31.678
497931,35.992
497932,27.634
497933,31.948
497934,37.879
497935,36.801
497936,37.07
497937,37.07
497938,37.07
497939,37.07
497940,37.07
497941,36.801
497942,36.801
497943,36.801
497944,36.801
497945,36.801
497946,36.801
497947,36.801
497948,36.531
497949,36.531
497950,36.531
497951,36.531
497952,36.531
497953,36.261
497954,36.801
497955,35.183
497956,51.628
497957,44.888
497958,44.619
497959,36.261
497960,44.08
497961,35.992
497962,36.261
497963,35.992
497964,35.992
497965,35.992
497966,35.992
497967,35.992
497968,35.992
497969,35.722
497970,35.722
497971,35.722
497972,35.722
497973,35.722
497974,35.183
497975,38.149
497976,44.619
497977,43.271
497978,43.54
497979,43.54
497980,43.54
497981,43.271
497982,43.271
497983,43.271
497984,43.271
497985,43.271
497986,43.271
497987,43.001
497988,43.001
497989,43.001
497990,43.001
497991,43.001
497992,43.001
497993,43.001
497994,42.732
497995,42.732
497996,42.462
497997,43.271
497998,34.644
497999,42.192
498000,42.462
498001,42.732
498002,34.374
498003,42.462
498004,42.462
498005,41.923
498006,34.374
498007,43.54
498008,50.55
498009,50.28
498010,48.932
498011,41.384
498012,42.192
498013,41.923
498014,41.923
498015,41.923
498016,41.923
498017,41.923
498018,41.653
498019,41.653
498020,41.653
498021,41.653
498022,41.653
498023,41.653
498024,41.653
498025,41.384
498026,41.384
498027,41.384
498028,41.384
498029,41.384
498030,41.384
498031,41.114
498032,41.114
498033,41.114
498034,40.844
498035,41.923
498036,33.565
498037,39.766
498038,41.114
498039,41.384
498040,33.026
498041,40.305
498042,40.844
498043,40.844
498044,40.575
498045,40.575
498046,40.575
498047,40.575
498048,40.575
498049,40.575
498050,40.305
498051,40.575
498052,40.036
498053,41.923
498054,49.202
498055,47.854
498056,48.932
498057,45.697
498058,39.227
498059,40.305
498060,40.036
498061,40.036
498062,40.036
498063,39.766
498064,39.766
498065,39.766
498066,39.766
498067,39.766
498068,39.497
498069,40.844
498070,33.565
498071,36.531
498072,40.305
498073,39.227
498074,39.497
498075,39.497
498076,39.497
498077,39.227
498078,39.227
498079,39.227
498080,38.957
498081,39.766
498082,31.139
498083,38.688
498084,39.227
498085,38.957
498086,38.957
498087,38.957
498088,38.957
498089,38.957
498090,38.688
498091,38.688
498092,38.688
498093,38.688
498094,38.688
498095,38.688
498096,38.688
498097,38.418
498098,38.418
498099,38.418
498100,38.418
498101,38.418
498102,38.149
498103,38.418
498104,37.34
498105,42.732
498106,43.001
498107,37.07
498108,38.149
498109,38.957
498110,33.026
498111,29.252
498112,30.061
498113,30.061
498114,28.713
498115,36.801
498116,30.87
498117,36.531
498118,30.6
498119,36.801
498120,30.33
498121,37.07
498122,30.6
498123,29.252
498124,29.522
498125,29.522
498126,29.252
498127,37.34
498128,37.34
498129,37.34
498130,37.34
498131,37.34
498132,37.34
498133,37.34
498134,37.07
498135,37.07
498136,37.07
498137,37.07
498138,37.07
498139,37.07
498140,37.07
498141,36.801
498142,36.801
498143,36.801
498144,36.801
498145,36.801
498146,36.801
498147,36.801
498148,36.801
498149,36.531
498150,36.531
498151,36.531
498152,36.531
498153,36.531
498154,36.261
498155,36.801
498156,35.183
498157,43.271
498158,38.418
498159,35.722
498160,36.261
498161,36.261
498162,36.261
498163,35.992
498164,36.531
498165,28.174
498166,35.453
498167,35.992
498168,35.992
498169,35.722
498170,27.904
498171,36.261
498172,35.183
498173,27.095
498174,28.713
498175,35.183
498176,26.826
498177,27.904
498178,27.634
498179,26.826
498180,30.061
498181,33.565
498182,29.522
498183,33.296
498184,29.522
498185,33.565
498186,26.017
498187,27.634
498188,27.095
498189,27.365
498190,27.095
498191,27.095
498192,27.365
498193,26.286
498194,32.217
498195,35.453
498196,35.992
498197,28.174
498198,33.296
498199,29.522
498200,26.286
498201,27.095
498202,26.826
498203,26.826
498204,26.826
498205,26.826
498206,26.556
498207,26.826
498208,26.286
498209,34.644
498210,26.556
498211,26.556
498212,26.286
498213,18.199
498214,17.929
498215,9.8412
498216,10.65
498217,10.111
498218,11.728
498219,17.929
498220,9.0324
498221,12.268
498222,19.007
498223,18.199
498224,18.468
498225,18.199
498226,18.199
498227,18.199
498228,18.199
498229,18.199
498230,18.199
498231,18.199
498232,18.199
498233,18.199
498234,18.199
498235,18.199
498236,18.199
498237,18.199
498238,17.929
498239,18.199
498240,17.12
498241,24.13
498242,26.286
498243,26.017
498244,25.208
498245,33.026
498246,34.105
498247,33.835
498248,33.835
498249,33.835
498250,33.835
498251,33.835
498252,33.835
498253,41.923
498254,41.653
498255,41.653
498256,41.653
498257,41.653
498258,41.653
498259,40.305
498260,32.757
498261,33.565
498262,33.296
498263,33.296
498264,33.296
498265,33.296
498266,33.296
498267,32.487
498268,35.992
498269,42.732
498270,37.609
498271,32.217
498272,33.026
498273,33.835
498274,28.713
498275,24.13
498276,24.938
498277,24.669
498278,24.938
498279,23.86
498280,30.33
498281,33.296
498282,32.487
498283,32.757
498284,32.757
498285,32.487
498286,32.487
498287,32.487
498288,32.217
498289,33.026
498290,24.669
498291,31.948
498292,32.757
498293,24.399
498294,24.399
498295,24.13
498296,24.399
498297,32.757
498298,31.409
498299,23.59
498300,24.13
498301,24.13
498302,24.13
498303,23.59
498304,25.747
498305,32.757
498306,31.948
498307,31.948
498308,32.757
498309,28.174
498310,26.826
498311,28.713
498312,26.826
498313,29.252
498314,22.512
498315,23.86
498316,23.59
498317,23.59
498318,23.59
498319,23.59
498320,23.59
498321,23.59
498322,23.59
498323,23.59
498324,23.59
498325,23.321
498326,23.321
498327,23.59
498328,23.051
498329,24.13
498330,15.503
498331,22.512
498332,23.321
498333,23.321
498334,23.321
498335,23.321
498336,14.963
498337,14.963
498338,6.3365
498362,15.233
498363,71.039
498364,128.19
498365,191.82
498366,257.33
498367,329.58
498368,402.91
498369,484.06
498370,559.27
498371,632.06
498372,706.74
498373,764.97
498374,822.4
498375,863.38
498376,903.81
498377,927.81
498378,943.18
498379,950.19
498380,939.4
498381,914.33
498382,895.46
498383,851.51
498384,809.73
498385,768.75
498386,735.59
498387,702.97
498388,679.24
498389,650.13
498390,604.3
498391,554.42
498392,501.58
498393,442.81
498394,384.31
498395,328.77
498396,283.48
498397,242.77
498398,200.44
498399,163.24
498400,131.16
498401,96.92
498402,69.152
498403,44.08
498404,24.669
498405,7.954
498705,4.9885
498706,5.7973
498707,6.0669
498713,6.0669
498714,5.5277
498715,5.7973
498716,5.7973
498717,5.7973
498718,5.7973
498719,5.7973
498720,5.7973
498721,5.7973
498722,5.7973
498723,5.7973
498724,5.7973
498725,5.7973
498726,5.5277
498727,5.5277
498728,5.5277
498729,5.5277
498730,5.5277
498731,5.5277
498732,5.5277
498733,5.5277
498734,5.5277
498735,5.5277
498736,5.5277
498737,5.5277
498738,5.7973
498739,5.2581
498740,6.6061
498742,4.4493
498744,3.9101
498745,6.0669
498746,5.5277
498747,5.5277
498748,5.5277
498749,5.5277
498750,5.5277
498751,5.5277
498752,5.5277
498754,5.5277
498756,6.8756
498757,12.807
498758,6.0669
498759,13.346
498760,4.4493
498761,5.5277
498762,5.7973
498763,3.6405
498774,2.8317
498775,0.94458
498776,1.2142
498777,6.3365
498778,5.2581
498779,5.2581
498780,6.6061
498782,3.1013
498783,5.7973
498784,6.3365
498786,4.7189
498792,5.5277
498804,4.7189
498807,2.5621
498808,2.023
498809,12.807
498810,4.1797
498811,5.5277
498812,6.3365
498813,0.94458
498815,6.3365
498816,5.2581
498817,5.5277
498818,5.5277
498819,5.5277
498820,5.5277
498821,5.5277
498822,5.5277
498823,5.5277
498824,5.2581
498825,5.2581
498826,5.2581
498827,5.2581
498828,5.2581
498829,5.2581
498830,5.2581
498831,5.2581
498832,5.2581
498833,5.2581
498834,5.2581
498835,5.2581
498836,5.2581
498839,5.7973
498840,5.2581
498841,5.2581
498842,5.2581
498843,5.2581
498844,5.2581
498845,5.2581
498846,5.2581
498847,5.5277
498848,4.7189
498849,7.6844
498850,14.424
498851,12.268
498852,17.12
498853,18.738
498854,12.268
498855,13.615
498856,13.076
498857,13.346
498858,13.076
498859,13.076
498860,13.076
498861,13.076
498862,13.076
498863,13.076
498864,13.076
498865,13.076
498866,13.076
498867,13.076
498868,13.076
498869,13.076
498870,13.076
498871,13.076
498872,13.076
498873,13.076
498874,13.076
498875,13.076
498876,13.076
498877,12.807
498878,12.807
498879,12.807
498880,12.807
498881,12.807
498882,12.537
498883,13.885
498884,20.355
498885,11.998
498886,13.076
498887,12.807
498888,12.807
498889,12.807
498890,11.998
498891,15.772
498892,19.007
498893,11.728
498894,13.076
498895,12.537
498896,12.807
498897,12.537
498898,12.537
498899,12.807
498900,11.459
498901,18.199
498902,16.851
498903,9.8412
498904,24.399
498905,24.13
498906,19.547
498907,21.434
498908,14.155
498909,12.268
498910,11.728
498911,19.277
498912,20.625
498913,20.355
498914,20.355
498915,20.355
498916,20.355
498917,20.355
498918,20.355
498919,12.268
498920,20.625
498921,20.086
498922,20.355
498923,20.355
498924,20.086
498925,20.625
498926,18.738
498927,12.537
498928,21.434
498929,17.659
498930,13.346
498931,21.164
498932,19.816
498933,20.086
498934,20.086
498935,20.086
498936,19.816
498937,20.895
498938,15.503
498939,14.963
498940,20.895
498941,19.547
498942,20.086
498943,19.547
498944,20.625
498945,14.694
498946,11.189
498947,12.268
498948,10.65
498949,19.007
498950,12.807
498951,18.738
498952,12.807
498953,18.199
498954,20.086
498955,19.007
498956,27.634
498957,20.086
498958,19.547
498959,19.547
498960,19.547
498961,11.459
498962,19.816
498963,19.277
498964,19.547
498965,19.547
498966,19.547
498967,19.277
498968,19.816
498969,17.929
498970,10.65
498971,11.728
498972,10.65
498973,13.615
498974,20.086
498975,19.007
498976,19.277
498977,19.277
498978,19.277
498979,19.277
498980,19.277
498981,19.007
498982,20.086
498983,14.694
498984,10.38
498985,11.189
498986,10.92
498987,10.92
498988,10.92
498989,10.92
498990,10.92
498991,10.92
498992,11.189
498993,10.111
498994,17.659
498995,19.277
498996,18.738
498997,19.547
498998,10.92
498999,18.468
499000,19.007
499001,18.738
499002,18.738
499003,19.007
499004,18.468
499005,10.38
499006,10.65
499007,11.998
499008,28.174
499009,25.478
499010,18.199
499011,18.738
499012,19.007
499013,16.851
499014,9.8412
499015,10.92
499016,9.8412
499017,13.885
499018,16.581
499019,9.8412
499020,9.5716
499021,15.772
499022,11.189
499023,3.9101
499024,16.042
499025,18.738
499026,19.547
499027,12.537
499028,15.772
499029,14.155
499030,8.4932
499031,17.659
499032,11.728
499033,16.851
499034,12.537
499035,9.8412
499036,10.38
499037,10.38
499038,10.38
499039,10.38
499040,9.8412
499041,17.929
499042,18.468
499043,10.38
499044,10.111
499045,10.111
499046,10.111
499047,10.65
499048,17.929
499049,9.5716
499050,10.38
499051,10.111
499052,9.8412
499053,11.728
499054,19.007
499055,17.929
499056,18.199
499057,17.929
499058,18.199
499059,17.929
499060,18.199
499061,17.659
499062,19.007
499063,13.615
499064,12.807
499065,19.816
499066,13.346
499067,9.302
499068,9.8412
499069,10.111
499070,8.7628
499071,16.311
499072,11.998
499073,14.694
499074,19.277
499075,11.189
499076,9.302
499077,9.8412
499078,9.5716
499079,9.8412
499080,9.5716
499081,9.5716
499082,9.5716
499083,9.5716
499084,9.5716
499085,9.5716
499086,9.5716
499087,9.5716
499088,9.5716
499089,9.5716
499090,9.5716
499091,9.5716
499092,9.302
499093,11.189
499094,16.851
499095,8.4932
499096,9.8412
499097,9.5716
499098,9.5716
499099,9.5716
499100,9.5716
499101,9.5716
499102,9.302
499103,9.5716
499104,8.7628
499105,13.346
499106,18.199
499107,17.39
499108,17.12
499109,18.468
499110,11.459
499111,14.694
499112,12.807
499113,8.4932
499114,9.5716
499115,9.302
499116,9.302
499117,9.302
499118,9.302
499119,9.302
499120,9.302
499121,9.302
499122,9.302
499123,9.302
499124,9.302
499125,9.302
499126,9.302
499127,9.302
499128,9.302
499129,9.302
499130,9.0324
499131,9.0324
499132,9.0324
499133,9.0324
499134,9.0324
499135,9.0324
499136,9.0324
499137,9.0324
499138,9.0324
499139,9.0324
499140,9.0324
499141,9.0324
499142,9.0324
499143,9.0324
499144,9.0324
499145,9.0324
499146,9.0324
499147,9.0324
499148,9.0324
499149,9.0324
499150,8.7628
499151,9.8412
499152,4.1797
499154,1.7534
499158,1.2142
499159,1.4838
499172,1.4838
499173,0.94458
499174,0.94458
499175,0.94458
499176,1.4838
499179,1.4838
499180,3.1013
499181,7.6844
499184,3.6405
499185,9.8412
499186,8.7628
499187,9.0324
499188,9.302
499189,8.2236
499190,13.076
499191,17.659
499192,16.851
499193,16.851
499194,17.929
499195,11.728
499196,8.2236
499197,9.0324
499198,8.7628
499199,8.7628
499200,8.7628
499201,8.7628
499202,8.7628
499203,8.7628
499204,8.7628
499205,8.7628
499206,8.7628
499207,8.4932
499208,16.311
499209,24.669
499210,24.938
499211,24.669
499212,16.581
499213,16.851
499214,16.042
499215,8.4932
499216,7.954
499219,2.2925
499220,7.6844
499222,0.94458
499226,3.3709
499227,10.111
499228,5.2581
499230,4.1797
499231,10.111
499232,4.1797
499234,0.94458
499236,6.6061
499237,3.9101
499240,6.3365
499241,9.0324
499242,8.4932
499243,8.4932
499244,8.4932
499245,8.4932
499246,8.4932
499247,9.0324
499248,0.94458
499252,8.4932
499253,16.581
499254,8.2236
499255,8.4932
499256,8.4932
499257,8.4932
499258,8.7628
499259,7.4148
499262,2.2925
499263,7.4148
499275,5.7973
499276,4.4493
499278,1.2142
499305,34.374
499306,83.71
499307,142.21
499308,201.52
499309,270.0
499310,348.45
499311,427.17
499312,504.01
499313,583.0
499314,656.87
499315,722.92
499316,774.68
499317,818.89
499318,854.75
499319,881.71
499320,901.12
499321,905.97
499322,898.96
499323,884.13
499324,860.95
499325,829.41
499326,788.43
499327,746.64
499328,702.7
499329,682.48
499330,660.1
499331,618.85
499332,584.62
499333,543.91
499334,485.94
499335,427.71
499336,369.75
499337,320.14
499338,270.0
499339,221.47
499340,188.31
499341,147.06
499342,114.71
499343,81.284
499344,49.202
499345,26.556
499346,10.92
499809,1.7534
499812,1.7534
499815,1.7534
499817,0.94458
499824,0.94458
499826,1.7534
499829,1.2142
499831,0.94458
499847,0.94458
499849,3.6405
499850,7.1452
499852,4.1797
499853,9.302
499854,9.302
499855,4.9885
499857,0.94458
499858,0.94458
499860,6.6061
499861,4.4493
499863,0.94458
499902,0.94458
499904,6.0669
499905,9.302
499906,8.7628
499907,8.4932
499908,9.5716
499909,2.2925
499932,1.2142
499939,1.7534
499943,1.4838
499949,2.2925
499952,2.023
499956,7.954
499957,8.7628
499958,8.7628
499959,8.7628
499962,8.4932
499964,8.4932
499965,0.94458
499966,8.4932
499968,0.94458
499971,1.2142
499974,1.7534
500007,1.4838
500008,9.0324
500009,8.7628
500010,7.4148
500013,1.2142
500022,1.7534
500025,1.7534
500028,1.4838
500041,0.94458
500053,2.5621
500054,7.1452
500055,2.023
500056,7.6844
500058,0.94458
500071,1.4838
500108,2.023
500110,0.94458
500111,0.94458
500112,0.94458
500113,0.94458
500114,0.94458
500115,0.94458
500116,0.94458
500117,0.94458
500118,0.94458
500119,1.2142
500121,7.954
500122,9.5716
500123,1.4838
500124,0.94458
500125,0.94458
500127,9.0324
500128,0.94458
500129,9.302
500130,8.7628
500131,9.0324
500132,9.0324
500133,9.0324
500134,9.0324
500135,9.0324
500136,9.0324
500137,9.0324
500138,9.0324
500139,9.0324
500140,8.7628
500141,8.7628
500142,9.0324
500143,8.7628
500144,9.5716
500145,5.5277
500147,0.94458
500153,0.94458
500155,1.2142
500157,7.954
500158,2.023
500159,7.4148
500160,2.5621
500162,0.94458
500178,0.94458
500180,3.1013
500181,7.4148
500183,0.94458
500207,0.94458
500209,8.7628
500238,34.913
500239,95.572
500240,162.7
500241,227.4
500242,299.65
500243,373.79
500244,447.66
500245,521.26
500246,595.4
500247,661.72
500248,720.22
500249,761.47
500250,801.91
500251,834.53
500252,858.52
500253,881.71
500254,872.27
500255,862.3
500256,827.79
500257,802.45
500258,767.4
500259,723.46
500260,676.01
500261,654.44
500262,636.11
500263,608.61
500264,572.75
500265,528.0
500266,477.32
500267,427.71
500268,377.3
500269,330.66
500270,289.95
500271,248.43
500272,206.11
500273,168.63
500274,136.55
500275,102.31
500276,75.353
500277,44.349
500278,20.895
500279,6.0669
500757,1.7534
501106,48.932
501107,110.94
501108,176.45
501109,247.62
501110,316.64
501111,386.46
501112,460.87
501113,534.74
501114,604.57
501115,656.87
501116,706.2
501117,742.87
501118,768.21
501119,785.46
501120,795.17
501121,788.43
501122,771.98
501123,747.45
501124,714.02
501125,680.86
501126,630.99
501127,597.02
501128,571.68
501129,546.33
501130,520.72
501131,487.02
501132,453.05
501133,410.73
501134,369.48
501135,327.69
501136,286.44
501137,244.39
501138,205.3
501139,170.52
501140,129.54
501141,100.96
501142,72.657
501143,45.158
501144,26.826
501145,4.1797
501595,6.0669
501607,2.8317
501608,8.4932
501609,2.023
501631,6.6061
501636,7.6844
501637,6.6061
501638,6.8756
501639,6.8756
501640,6.8756
501641,6.8756
501642,6.8756
501643,6.8756
501644,6.8756
501645,6.8756
501646,6.6061
501647,7.6844
501648,2.8317
501652,3.6405
501653,7.4148
501654,6.3365
501655,7.954
501657,4.9885
501658,1.2142
501660,5.5277
501661,7.1452
501662,6.6061
501663,6.8756
501664,6.6061
501665,6.6061
501666,6.6061
501667,6.6061
501668,6.6061
501669,6.6061
501670,6.6061
501671,6.8756
501672,6.3365
501677,7.4148
501678,6.3365
501679,6.6061
501680,6.6061
501681,6.6061
501682,6.6061
501683,6.6061
501684,6.6061
501685,6.6061
501686,6.6061
501687,6.3365
501688,7.4148
501689,2.5621
501698,5.2581
501699,0.94458
501705,5.7973
501706,6.8756
501707,6.6061
501708,6.6061
501709,6.6061
501713,6.3365
501715,7.4148
501716,5.5277
501757,7.4148
501758,6.8756
501759,6.8756
501760,6.8756
501761,6.8756
501762,6.8756
501763,6.8756
501764,6.8756
501765,6.8756
501766,6.8756
501767,6.8756
501768,6.8756
501769,6.8756
501770,6.8756
501771,6.8756
501772,6.8756
501773,7.1452
501774,5.7973
501775,11.998
501776,11.189
501777,4.9885
501778,12.268
501779,15.233
501780,15.503
501781,9.0324
501782,6.3365
501783,6.8756
501784,6.6061
501785,6.6061
501786,6.8756
501787,6.0669
501788,13.885
501789,15.503
501790,7.1452
501791,6.6061
501792,6.6061
501793,6.6061
501794,6.6061
501795,6.6061
501796,6.6061
501797,6.8756
501798,5.7973
501800,7.4148
501801,6.3365
501802,6.6061
501803,6.6061
501804,6.6061
501805,6.6061
501806,6.6061
501807,6.0669
501808,9.0324
501809,15.233
501810,14.963
501811,11.459
501812,5.7973
501813,6.6061
501814,7.1452
501815,2.2925
501847,0.94458
501848,5.2581
501852,1.7534
501853,7.1452
501854,7.1452
501855,2.8317
501890,52.167
501891,109.05
501892,168.63
501893,237.92
501894,313.4
501895,382.96
501896,451.17
501897,526.65
501898,595.67
501899,661.72
501900,718.87
501901,761.74
501902,798.13
501903,822.94
501904,854.75
501905,866.61
501906,852.32
501907,828.33
501908,802.99
501909,771.71
501910,731.81
501911,681.4
501912,644.74
501913,618.31
501914,601.06
501915,576.26
501916,551.19
501917,518.3
501918,476.78
501919,426.9
501920,376.76
501921,327.42
501922,286.18
